record_id,ticket_id,clientid,client_name_,client_industry,client_country,client_city,contract_type,serviceline,project_code,engagement_start_date,engagement_end_date_,ticket_created_at,ticket_resolved_at,priority,status,category_,assigned_engineer,engineer_email,engineerlevel,engineer_experience_years,billing_rate_(usd),hours_logged,billable_amount_usd,sla_hours,resolution_time_hours,sla_breached,csat_score,customer_comment,year,month,total
16663,TCK-172252,CL1022,Marlowe Legal,Legal,United Kingdom,Leeds,Managed Svcs,Application Support,PRJ329-2020,06-Aug-2020,20210804,2021-02-16 00:39:14,,p2,In-Progress,SR,priya reddy,--,Level 1,3.7,27.52,2.59,71.28,8,-18.00,False,2.6565434396413163,,2021.0,2.0,71.2768
28939,TCK-393714,CL1000,Northwind Bank,Banking,United States,Charlotte,Staff Augmentation,application development,PRJ958-2021,1551916,"Aug 31, 2021",,10/15/2020 02:22 PM,low,resolved,change request,Divya Weber,divya.weber@acme_itservices.com,LEVEL-3,8.6,64.66,,4676.21,72,,True,2.6565434396413163,,,,
23316,TCK-455683,CL1020,Fjord Maritime,Shipping,Norway,Bergen,Managed Svcs,Application Support,PRJ581-2025,20231205,1769126,2025-06-24 19:44:00,,4,In Progress,ENHANCEMENT,Olivia Moreau,olivia.moreau@acmeit.co,l1,2.1,29.28,25.55,748.1,72,,False,2.6565434396413163,Escalated to the account manager; response after that was good.,2025.0,6.0,748.104
42974,TCK-497466,CL1026,Beacon Public Services,Public Sector,US,Sacramento,retainer,Network Operations,PRJ234-2019,2021-08-03,20240517,2023-07-20 12:34:00,2023-07-20 13:56:22,P1 - Critical,Resolved ,Problem,Wei Bose,wei.bose@acmeit.co,Architect,,116.99,1.0,149.75,4,1.36,False,2.6565434396413163,Patch deployed in the maintenance window; downtime was 12 mins.,2023.0,7.0,116.99
23168,TCK-248177,CL1011,Lumen Media,Media,United States,Austin,FIXED BID,data & analytics,PRJ481-2022,31/07/2023,06-Jun-2024,2024-04-07 15:45:52,1712510728,p2, resolved,CHANGE REQUEST,Nathan Novak,,Tier 1,3.8,34.04,,56.85,8,1.66,False,3.0,	The ticket was closed without confirming with us. Please avoid.,2024.0,4.0,
18345,TCK-244159,CL1006,Cascade Energy,Energy,Canada,Calgary,FIXED BID,Cloud & DevOps,PRJ403-2020,2021-07-26,20240707,2022-03-16 23:42:00,na,medium,In-Progress,Problem,laura thomas,laura.thomas@ACME-ITSERVICES.COM,l1,0.2,23.17,16.66,386.0,24 hours,-0.50,False,2.6565434396413163,"	Root cause was a stale config; please document this, thanks!",2022.0,3.0,386.0122
10782,TCK-494182,CL1021,Zephyr Semiconductors,Semiconductors,Taiwan,Hsinchu,fixed bid,Data & Analytics,PRJ706-2025,23/03/2021,"Jun 17, 2024",2021-10-15 05:58:00,1634623766,LOW,Auto-Closed,Inc.,	Meera Evans,meera.evans@acme_itservices.com,Tier 3, ,66.2,,4499.0,72,96.18,True,2.0,,2021.0,10.0,
21925,TCK-720274,CL1028,Ironclad Steel,Metals,Japan,Osaka,RETAINER,CLOUD & DEVOPS,PRJ696-2021,"Sep 08, 2023",20260417,2024-11-20 12:02:00,,MEDIUM,IN PROGRESS,Incident,Meera Smith,meera.smith@ACME-ITSERVICES.COM,LEVEL-1,0.6,23.77,5.19,123.37,na,,False,2.6565434396413163,"Great turnaround, engineer explained the RCA clearly.",2024.0,11.0,123.36630000000001
41572,TCK-531456,CL1004,Blue Harbour Logistics,Logistics,Netherlands,Rotterdam,time & material,Infrastructure Management,PRJ606-2024,1652140,"Jun 10, 2023",,15-Jan-2023 17:12,low,Resolved ,Enhancement,marta kowalski  ,marta.kowalski@ACME-ITSERVICES.COM,LEVEL-2,0.8,49.0,,132154.72,72,2949.00,True,2.6565434396413163,Escalated to the account manager; response after that was good.,,,
44532,TCK-257261,CL1016,Copperleaf Agro,Agriculture, India ,Nagpur,retainer,Quality Engineering,PRJ413-2025,20230411,20260807,2025-08-04 11:20:00,,p1,In-Progress,ENHANCEMENT,Samuel Tanaka,samuel.tanaka@acmeit.co,LEVEL-2,4.4,47.42,17.68,838.39,4,,False,2.6565434396413163,"No update provided, SLA clearly missed.",2025.0,8.0,838.3856000000001
42343,TCK-249395,CL1026,Beacon Public Services,Public Sector,United States,Sacramento,T&M,Quality Engineering,PRJ531-2021,15/10/2019,1629849,2020-01-26 11:06:40,2020-01-26T12:30:40,1,Closed,change request,Divya Haddad,divya.haddad@ACME-ITSERVICES.COM,LEVEL-1,1.8,24.96,0.92,22.96,4 hours,1.40,False,1.0,Patch deployed in the maintenance window; downtime was 12 mins.,2020.0,1.0,22.9632
11442,TCK-397097,CL1017,Nimbus Cloudworks,Technology,Ireland,Dublin,Staff Aug.,Service Desk,PRJ459-2023,23/02/2019,1649462,2021-06-17 15:11:24,20/06/2021 07:21,MEDIUM,closed,--,Fatima Silva,fatima.silva@acme-itservices.com,L2,6.4,43.2,-12.5,,24,64.16,True,3.0,,2021.0,6.0,-540.0
17857,TCK-415539,CL1024,Sundial Apparel,Apparel,Bangladesh,Dhaka,FixedBid,Cloud & DevOps,PRJ513-2022,29/05/2022,22/06/2026,2023-06-16 15:28:40,,Medium, Open,Service Request,	rohit wang,rohit.wang@acmeit.co,Level 3,7.2,,23.0,2015.01,24,,False,2.6565434396413163,"Data refresh job failed again, third time this month.",2023.0,6.0,
12194,TCK-149394,CL1000,Northwind Bank,Banking,U.S.A.,Charlotte,staff aug,SERVICE DESK,PRJ301-2022,01/09/2021,1714348,,01-Mar-2024 02:08,LOW,Resolved ,incident,Noah Tanaka,noah.tanaka@ACME-ITSERVICES.COM,Tier 4,11 yrs,114.2,49.59,5663.18,72,51.61,False,2.6565434396413163,Issue recurred after 2 days - reopening may be required.,,,5663.178000000001
4893,TCK-152286,CL1007,Pioneer Health Systems,Healthcare,United States,Boston,managed services,Infrastructure Management,PRJ564-2023,12/19/2022,26-Aug-2024,,16/01/2023 00:53,P1,closed,service request,Neha Weber,neha.weber@acmeit.co,LEVEL-3,8.4,69.07,1.3,89.79,4,2.95,False,2.6565434396413163,"""Excellent support"", said our ops lead. Will recommend.",,,89.791
29597,TCK-641586,CL1026,Beacon Public Services,Public Sector,United States,Sacramento,Time & Material,Cloud & DevOps,PRJ920-2023,03/28/2019,2021-05-25,2019-04-27 03:38:51,28/04/2019 05:59,P3,Resolved ,Service Request,Ananya Iyer,ananya.iyer@acme_itservices.com,Tier 4,10.9,134.33,23.34,3135.26,24,26.34,True,4.0,,2019.0,4.0,3135.2622
45065,TCK-113693,CL1024,Sundial Apparel,Apparel,Bangladesh,Dhaka,FIXED BID,application development,PRJ936-2019,20230622,09-Oct-2023,2023-08-02 20:42:00,03/08/2023 08:09,p3,resolved,Svc Request,Hiro Berg,hiro.berg@acme-itservices.com,Tier 3,10 yrs,79.85,4.5,,24, ,False,2.6565434396413163,,2023.0,8.0,359.325
12527,TCK-748378,CL1015,Sierra Mining,Mining,Brazil,São Paulo,RETAINER,Quality Engineering,PRJ774-2025,"Jul 26, 2020",05/17/2022,2021-09-30 00:36:28,01/10/2021 09:02,p3,Auto-Closed,Enh,Ananya Iyer,ananya.iyer@acme-itservices.com,LEVEL-3,10.5,82.9,,1652.2,24,32.44,True,1.0,--,2021.0,9.0,
2839,TCK-293985,CL1011,Lumen Media,Media,united states,Austin,MANAGED SERVICES,INFRASTRUCTURE MANAGEMENT,PRJ373-2022,18/04/2020,"May 16, 2024",,,P1 - Critical,open,Incident,Aarav Bose,aarav.bose@acmeit.co,Tier 3,7.9,57.93,17.75,1028.3,4,,True,2.6565434396413163,,,,1028.2575
1397,TCK-657900,CL1015,Sierra Mining,Mining,	Brazil,São Paulo,Managed Services,Quality Engineering,PRJ962-2020,"Apr 18, 2022",14-Dec-2022,2022-08-20 06:32:00,20-Aug-2022 09:41,p1,closed,Service Request,Meera Thomas,meera.thomas@acme-itservices.com,L4,13.7,114.4,,223.02,4,3.15,False,2.6565434396413163,Escalated to the account manager; response after that was good.,2022.0,8.0,
12635,TCK-892636,CL1023,Everline Education,Education,Canada,Toronto,T&M,Application Support,PRJ685-2023,20200826,1708732,2023-12-14 18:45:00,,p1,OPEN,service request, Priya Zhang ,priya.zhang@acme-itservices.com,LEVEL-2,4.0,52.6,28.69,1507.95,4,,False,2.6565434396413163,"Ticket bounced between L1 and L2, took far too long, not happy.",2023.0,12.0,1509.094
45017,TCK-787717,CL1028,Ironclad Steel,Metals,Japan,Osaka,Time & Material,Cloud & DevOps,PRJ430-2019,"Sep 08, 2020",20240526,2023-02-15 18:35:26,2023-02-20 17:12:38,4,Closed ,incident,Liam Davies,na,LEVEL-1,0.0,34.88,43.12,1504.03,72,118.62,True,2.6565434396413163,,2023.0,2.0,1504.0256
28205,TCK-992312,CL1012,Orchid Airlines,Aviation,Singapore,Singapore,staff aug,Cybersecurity,PRJ434-2025,20220525,05/14/2024,,02/27/2024 04:09 PM,Low,Resolved,service request,Aarav Dubois  ,aarav.dubois@acme_itservices.com,Tier 2,1.9,50.97,33.97,1731.45,72,96.62,False,5.0,,,,1731.4508999999998
21697,TCK-555789,CL1005,Saffron Telecom,telecom,India,Bengaluru,T&M,Cybersecurity,PRJ826-2021,20211101,"Dec 08, 2024",2024-07-07 11:03:27,09/07/2024 04:27,P4,closed,Change Request,Ava Nair,ava.nair@ACME-ITSERVICES.COM,l1,2.2,32.58,39.57,1289.19,72,41.40,False,3.0,,2024.0,7.0,1289.1906
35191,TCK-145725,CL1005,Saffron Telecom,Telecom,India,Bengaluru,T&M,Infrastructure Management,PRJ657-2024,1616025,,2021-06-18 07:59:00,,HIGH, Open,problem,Rohit Tanaka,rohit.tanaka@acme-itservices.com,?,5.9,,37.06,2463.75,8,,False,2.6565434396413163, ,2021.0,6.0,
20393,TCK-714222,CL1018,Halcyon Hotels,Hospitality,Spain,Barcelona,FIXED BID,Data & Analytics,PRJ732-2019,"Feb 28, 2019",,2019-08-16 07:04:00,16/08/2019 08:15,MEDIUM,Resolved,change request,Vikram Wilson,vikram.wilson@acme-itservices.com,l1,0.2,27.24,0.0,9.81,24 hours,1.18,False,3.0,,2019.0,8.0,0.0
35547,TCK-821193,CL1008,Meridian Insurance,Insurance,Australia,Sydney,Time and Material,Application Support,PRJ349-2021,1615334,,2022-01-31 16:25:21,2022-02-08 23:58:57,low,Closed ,CHANGE REQUEST,Rohit Aziz,rohit.aziz[at]ACME-ITSERVICES.COM,L1,2.7,30.61,120.66,3693.4,72,199.56,True,1.0, ,2022.0,1.0,3693.4026
16276,TCK-383477,CL1005,Saffron Telecom,Telecom,India,Bengaluru,T&M,Infrastructure Management,PRJ696-2020,,20220613,2021-09-30 08:04:42,10/01/2021 07:32 AM,high,Auto-Closed,SERVICE REQUEST,Chen Zhang,chen.zhang@acme-itservices.com,L1,1.6,27.79,23.68,658.07,8,23.47,True,1.0,Escalated to the account manager; response after that was good.,2021.0,9.0,658.0672
46181,TCK-465686,CL1025,Quarry Construction,Construction,United Arab Emirates,Dubai,staff aug,Service Desk,PRJ349-2021,1607299,06/01/2023,2022-09-27 18:15:14,,p3,Resolved,SR,Chen Moreau,chen.moreau@acme_itservices.com,Level 4,14.7,116.6,11.3,1317.47,24,19.96,False,3.0,,2022.0,9.0,1317.58
7869,TCK-547381,CL1004,Blue Harbour Logistics,Logistics,Netherlands,Rotterdam,fixed bid,Infrastructure Management,PRJ562-2024,na,19/06/2023,2019-10-12 19:18:00,10/13/2019 12:40 AM,P2,Resolved,enhancement,Lars Nakamura,lars.nakamura@ACME-ITSERVICES.COM,l4,13.9,136.58,3.25,443.9,8 hours,5.37,False,2.0,"Report was wrong, numbers did not tie out, had to redo manually.",2019.0,10.0,443.88500000000005
26,TCK-679477,CL1012,Orchid Airlines,Aviation,Singapore,Singapore,fixed bid,Quality Engineering,PRJ104-2019,"May 27, 2023",23/01/2027,2025-04-09 18:02:41,13/04/2025 15:15,P4,RESOLVED,na,Vikram Iyer,vikram.iyer@acme-itservices.com,Level 1,0.1,30.26,62.0,1878.54,72,93.21,True,1.0,Issue recurred after 2 days - reopening may be required.,2025.0,4.0,1876.1200000000001
24010,TCK-572757,CL1017,Nimbus Cloudworks,Technology,Ireland,Dublin,retainer,Service Desk,PRJ532-2019,20200607,2023-03-26,2020-07-03 04:15:12,,4,ON HOLD,SR,Fatima Andersen,fatima.andersen@acme_itservices.com,Level 2,1.4,50.1,4.0,184.37,72,,False,2.6565434396413163,Escalated to the account manager; response after that was good.,2020.0,7.0,200.4
16069,TCK-879485,CL1012,Orchid Airlines,Aviation,Singapore,Singapore,T&M,Data & Analytics,PRJ150-2020,1606348,20221101,2022-10-11 10:22:05,2022-10-11 15:08:17,P1 - Critical,CLOSED,Problem,samuel horvath,samuel.horvath@ACME-ITSERVICES.COM,Level 4,13 yrs,92.7,,229.02,4,4.77,True,3.0,"Called three times, no response until escalation. Poor experience.",2022.0,10.0,
46023,TCK-841696,CL1012,Orchid Airlines,Aviation,Singapore,Singapore,MANAGED SERVICES,Service Desk,PRJ193-2025,11-Jun-2022,"Aug 01, 2024",,,P1,WIP,SERVICE REQUEST,Noah Gupta,noah.gupta@ACME-ITSERVICES.COM,L1,0.0,25.06,17.76,445.07,4,,False,2.6565434396413163,,,,445.0656
13602,TCK-697593,CL1004,Blue Harbour Logistics,Logistics,Netherlands,ROTTERDAM,MANAGED SERVICES,application development,PRJ562-2024,2019-05-05,2020-01-13,2019-10-12 06:16:00,,p4,open,?,Nathan Horvath,nathan.horvath@ACME-ITSERVICES.COM,Tier 2,4 yrs,51.0,26.11,1331.35,72,,True,2.6565434396413163,"Data refresh job failed again, third time this month.",2019.0,10.0,1331.61
,TCK-966073,CL1025,Quarry Construction,Construction,United Arab Emirates,Dubai,Fixed Bid,Data & Analytics,PRJ183-2022,20230520,"May 21, 2026",2023-05-27 22:40:48,,P3,in progress,CHANGE REQUEST,Liam Wang,liam.wang@acme_itservices.com,LEVEL-1,1.1,27.7,11.0,318.62,24,,False,2.6565434396413163,"Network latency persists in the Mumbai office, needs deeper analysis.",2023.0,5.0,304.7
40725,TCK-266536,CL1011,Lumen Media,Media,United States,Austin,Staff Augmentation,Service Desk,PRJ882-2025,02/24/2022,1739664,2024-12-14 09:30:52,,HIGH,Cancelled,Service Request,Neha Patel,neha.patel@acme_itservices.com,LEVEL-3,7.9,75.84,,123.62,8,,False,2.6565434396413163,"Engineer resolved the issue quickly, no follow-up needed.",2024.0,12.0,
6116,TCK-236497,CL1000,Northwind Bank,Banking,United States,Charlotte,Fixed Bid,Data & Analytics,PRJ300-2019,20220527,20250429,2023-03-20 01:01:00,2023-03-21T05:26:54,,resolved,Problem,Aarav Muller,aarav.muller@acmeit.co,Tier 4,-1.0,109.03,11.91,1298.5,24,28.43,True,2.0,,2023.0,3.0,1298.5473
39486,TCK-597361,CL1006,Cascade Energy,Energy,Canada,Calgary,Staff Aug.,Infrastructure Management,PRJ650-2023,"Feb 15, 2022",05/23/2025,2025-04-19 20:59:00,,p1,open ,change request,Tomas Weber,tomas.weber@ACME-ITSERVICES.COM,L1,1.3,33.14,,1103.56,4,,False,2.6565434396413163,"Thanks,
issue is fixed now.",2025.0,4.0,
29789,TCK-887048,CL1008,Meridian Insurance,insurance,Australia,Sydney,Time & Material,Network Operations,PRJ437-2024,2021-11-23,20-Apr-2024,2023-04-07 22:38:40,04/08/2023 09:13 AM,P1,resolved,enhancement,Olivia Brown,olivia.brown@acme_itservices.com,LEVEL-3,7.5,67.16,,711.9,4,10.58,True,3.0,--,2023.0,4.0,
14326,TCK-818237,CL1003,Auric Motors,Automotive,Germany,München,Managed Services,cybersecurity,PRJ193-2023,1630886,20220816,2021-09-25 21:39:00,2021-09-26 09:03:39,High,Resolved,CR,Hiro Roberts,hiro.roberts@acme_itservices.com,Level 3,8.4,68.43,5.57,381.16,8,11.40,True,2.6565434396413163,"Ticket bounced between L1 and L2, took far too long, not happy.",2021.0,9.0,381.15510000000006
15244,TCK-195840,CL1016,Copperleaf Agro,Agriculture,India,Nagpur,Managed Services,INFRASTRUCTURE MANAGEMENT,PRJ539-2019,20191108,03/16/2021,2020-08-26 14:46:00,2020-08-26T20:04:07,P1,Closed,Enhancement,karan costa,karan.costa@acme_itservices.com,LEVEL-1,2.4,22.56,4.14,93.4,4,5.30,True,2.6565434396413163,,2020.0,8.0,93.39839999999998
22885,TCK-145535,CL1025,Quarry Construction,CONSTRUCTION,United Arab Emirates,Dubai,Staff Augmentation,application support,PRJ200-2019,20230120,,2024-12-04 09:33:00,04-Dec-2024 14:50,CRITICAL,Resolved,service request,Peter Aziz,,l1,0.0,25.95,3.26,84.6,4 hours,5.28,True,1.0,"Ticket bounced between L1 and L2, took far too long, not happy.",2024.0,12.0,84.597
40803,TCK-133323,CL1008,Meridian Insurance,Insurance,Australia,Sydney,STAFF AUGMENTATION,Infrastructure Management,PRJ698-2020,"Feb 15, 2021",2024-06-20,2023-09-09 10:49:37,2023-09-09 12:36:25,P1 - Critical,RESOLVED,incident,Meera Muller,na,L1,0.0,24.15,1.0,18.35,4,1.78,False,2.6565434396413163,"Engineer resolved the issue quickly, no follow-up needed.",2023.0,9.0,24.15
28831,TCK-871999,CL1000,Northwind Bank,Banking,United States,Charlotte,FIXED BID,Application Support,PRJ320-2020,"Apr 10, 2023",07/28/2025,2024-06-25 16:04:00,2024-06-30T16:39:00,Medium,RESOLVED,Enh,Lars Nair,lars.nair@acme-itservices.com,L4,11.4,113.84,,6091.58,24,120.57,True,1.0,Patch deployed in the maintenance window; downtime was 12 mins.,2024.0,6.0,
45878,TCK-866791,CL1017,Nimbus Cloudworks,technology,Ireland,Dublin,RETAINER,NETWORK OPERATIONS,PRJ888-2019,10-Feb-2022,missing,2022-09-06 09:11:07,2022-09-11 07:22:31,Medium,closed,,Ingrid Rao,ingrid.rao@acmeit.co,Tier 3,10.5,69.1,43.21,2984.95,24,118.19,True,2.0,"Called three times, no response until escalation. Poor experience.",2022.0,9.0,2985.8109999999997
14196,TCK-311435,CL1024,Sundial Apparel,Apparel,Bangladesh,DHAKA,Time & Material,ERP Services,PRJ235-2024,"Jun 21, 2023","Nov 08, 2023",2023-10-03 07:12:00,2023-10-03 12:11:24,High,closed,Change Request,Vikram Walker,vikram walker@acme_itservices.com,Level 2,5.8,52.21,4.87,254.26,8,4.98,False,5.0,"Called three times, no response until escalation. Poor experience.",2023.0,10.0,254.26270000000002
33412,TCK-956777,CL1004,Blue Harbour Logistics,Logistics,Netherlands,Rotterdam,time & material,Quality Engineering,PRJ385-2025,1646524,16/02/2024,2022-12-26 20:50:09,,Medium,In-Progress,incident,Samuel Novak,samuel.novak@acme_itservices.com,L3,10.7,,27.19,2207.56,24,,False,2.6565434396413163,"""Excellent support"", said our ops lead. Will recommend.",2022.0,12.0,
41868,TCK-418214,CL1000,Northwind Bank,banking,United States  ,Charlotte,Managed Services,application development,PRJ987-2020,2021-05-14,06-Mar-2025,2023-12-03 06:16:00,,P1, Open,CR,?,daniel.kowalski@ACME-ITSERVICES.COM,L2,6.3,43.4,0.89,38.63,4,,False,2.6565434396413163,"Thanks,
issue is fixed now.",2023.0,12.0,38.626
43040,TCK-849042,CL1008,Meridian Insurance,Insurance,Australia,Sydney,fixed bid,Service Desk,PRJ994-2021,21-Oct-2021,22/10/2022,,,High,WIP,Problem,Arjun Wilson,arjun.wilson@acme_itservices.com,L1,0 yrs,,38.0,954.6,8,,False,2.6565434396413163,"Thanks,
issue is fixed now.",,,
23676,TCK-795952,CL1015,Sierra Mining,Mining,Brazil,São Paulo,MANAGED SERVICES,Data & Analytics,PRJ956-2024,03/24/2022,2023-09-15,2023-07-05 08:53:00,2023-07-12 13:23:55,Critical,CLOSED,enhancement,Olivia Moreau,olivia.moreau@ACME-ITSERVICES.COM,L2,4.6,48.54,86.96,4221.0,4,172.50,True,2.6565434396413163,"Engineer resolved the issue quickly, no follow-up needed.",2023.0,7.0,4221.0383999999995
28356,TCK-512120,CL1018,Halcyon Hotels,Hospitality,Spain,Barcelona,staff aug,Network Operations,PRJ746-2020,20-Sep-2023,12/31/2024,2024-05-28 05:20:17,,medium,open ,Change Request,Laura Fischer,laura.fischer@acmeit.co,Level 1,2.7,24.65,26.29,648.0,24,,False,2.6565434396413163,,2024.0,5.0,648.0485
44749,TCK-674802,CL1028,Ironclad Steel,Metals,Japan,Osaka,Time and Material,Network Operations,PRJ703-2020,"Jul 18, 2023",21/07/2025,2024-09-06 12:40:00,2024-09-06 13:48:40,high,Auto-Closed,enhancement,  Olivia Horvath,olivia.horvath[at]acme_itservices.com,Tier 1,2.6,27.43,1.0,24.11,8,1.13,False,2.6565434396413163,"Data refresh job failed again, third time this month.",2024.0,9.0,27.43
22660,TCK-934462,CL1004,Blue Harbour Logistics,Logistics,Netherlands,Rotterdam,Time & Material,Data & Analytics,PRJ335-2022,"Aug 13, 2021",1638403,,16-Nov-2021 09:04,3,Closed ,Enh,aarav wilson,aarav.wilson@acme-itservices.com,L4,12.3,99.62,2.74,272.96,24,7.79,False,1.0,,,,272.95880000000005
,TCK-334157,CL1027,Willow Biotech,Biotechnology,France,Lyon,RETAINER,Data & Analytics,PRJ854-2025,07/27/2022,27-Jul-2021,2023-08-10 13:05:00,,3,IN PROGRESS,change request,Sofia Evans,sofia.evans@acmeit.co,Level 3,6.9,70.41,25.44,1791.23,24,,True,2.6565434396413163,"Ticket bounced between L1 and L2, took far too long, not happy.",2023.0,8.0,1791.2304
35917,TCK-647973,CL1025,Quarry Construction,Construction,United Arab Emirates,dubai,Managed Services,INFRASTRUCTURE MANAGEMENT,PRJ167-2020,10/11/2021,1647648,2021-12-21 12:45:00,,CRITICAL,open,CR,Divya Fischer,divya.fischer@ACME-ITSERVICES.COM,Tier 4,10.8,102.59,,3384.44,4,,False,2.6565434396413163,"Thanks,
issue is fixed now.",2021.0,12.0,
38906,TCK-655642,CL1002,Vertex Pharma,Pharmaceuticals,Switzerland,Zürich,Retainer,Application Development,PRJ419-2025,1649116,26/08/2022,,2022-08-13 02:40:21,Critical, resolved,Enhancement,Hannah Wang,hannah.wang@acme_itservices.com,Level 1,2.5,29.34,1.76,85.75,4,1.63,False,2.0,"""Excellent support"", said our ops lead. Will recommend.",,,51.6384
21418,TCK-275899,CL1007,Pioneer Health Systems,Healthcare,USA,Boston,retainer,Cybersecurity,PRJ987-2019,20200729,1705449,2020-10-25 17:22:00,27-Oct-2020 14:09,P3,Resolved ,service request,Liam Fischer,liam fischer@acme_itservices.com,Level 2,3.2,,46.91,,24,44.79,True,2.6565434396413163,"Root cause was a stale config; please document this, thanks!",2020.0,10.0,
40822,TCK-677095,CL1005,Saffron Telecom,Telecom,India,Bengaluru,STAFF AUGMENTATION,Application Support,PRJ569-2019,"Nov 21, 2022",03-Jul-2022,2024-10-24 17:51:00,,p3,On-Hold,enhancement,Tomas Dubois,tomas.dubois@acme_itservices.com,L1,2.1,25.28,26.0,669.41,24,,False,2.6565434396413163,"Fix applied, but the workaround was manual, needs permanent solution.",2024.0,10.0,657.28
8386,TCK-646418,CL1017,Nimbus Cloudworks,TECHNOLOGY,Ireland,Dublin,managed services,Cloud & DevOps,PRJ562-2019,30-Apr-2023,"Jul 03, 2025",,,medium,OPEN,ENHANCEMENT,Hiro Costa,hiro.costa@acme-itservices.com,LEVEL-2,5.0,40.5,,1390.43,24,,True,2.6565434396413163,,,,
25528,TCK-602796,CL1009,Kite Foods,FMCG,India,Pune,staff aug,Application Support,PRJ938-2019,2023-09-25,17/03/2027,2025-10-03 11:46:00,1741694146,P3,Closed,Inc.,Hannah Reddy,hannah.reddy@acme-itservices.com,L1,0.0,25.55,22.92,585.6,24,24.16,True,1.0,"Very responsive team, resolved before the SLA clock ran out.",2025.0,10.0,585.6060000000001
38418,TCK-746928,CL1013,Granite Capital,financial services,U.K.,LONDON,FIXED BID,Network Operations,PRJ574-2019,"Sep 20, 2022",1694995,2022-12-28 12:04:00,1672241181,P2,closed,Problem,  Karan Brown,karan.brown@acmeit.co,Level 3,9.2,69.13,,125.82,8,3.36,False,1.0,"Great turnaround, engineer explained the RCA clearly.",2022.0,12.0,
26760,TCK-412862,CL1025,Quarry Construction,Construction,United Arab Emirates,Dubai,Managed Services,Application Development,PRJ679-2020,31-Mar-2022,10/18/2024,2022-10-07 16:39:00,,1,Open,Enhancement,PRIYA BERG,priya.berg@acme_itservices.com,Tier 1,0.3,28.51,,886.38,4,,True,2.6565434396413163,"Engineer resolved the issue quickly, no follow-up needed.",2022.0,10.0,
27043,TCK-587265,CL1029,Palisade Realty,Real Estate,United States,Denver,Fixed-Bid,ERP Services,PRJ754-2022,"Jan 24, 2020",10-Jun-2021,2021-03-13 07:31:08,,1, Open,CHANGE REQUEST, Rohit Johnson ,rohit.johnson@acme_itservices.com,Tier 4,13.1,106.96,2.48,265.26,4,,False,2.6565434396413163,"Thanks,
issue is fixed now.",2021.0,3.0,265.26079999999996
11173,TCK-611793,CL1029,Palisade Realty,Real Estate,US,Denver,TIME & MATERIAL,Infrastructure Management,PRJ975-2023,2023-05-06,20270322,2027-01-14 02:26:00,01/14/2027 01:08 PM,P3,Resolved,Enhancement,Noah Reddy,noah.reddy@acme-itservices.com,Architect,11.9,122.24,10.61,1296.97,24,10.70,False,3.0,,2027.0,1.0,1296.9663999999998
37131,TCK-664798,CL1023,Everline Education,Education,Canada,Toronto,STAFF AUGMENTATION,Network Operations,PRJ461-2024,09/26/2022,27-Oct-2025,2024-11-02 05:03:00,11/05/2024 03:42 AM,Low,Closed,enhancement,Rafael Brown,rafael.brown@acme_itservices.com,Level 1,,33.5,40.2,1346.3,72,70.64,False,1.0,Escalated to the account manager; response after that was good.,2024.0,11.0,1346.7
16433,TCK-616582,CL1001,Helios Retail Group,Retail,united kingdom,Manchester,FixedBid,Infrastructure Management,PRJ927-2025,13/09/2021,31-Dec-2022,2021-09-24 10:30:00,1632498032,CRITICAL,Closed ,Problem,Olivia Horvath,olivia.horvath@acme_itservices.com,Level 2,2.4,,,82.37,4,5.16,True,2.6565434396413163,"Root cause was a stale config; please document this, thanks!",2021.0,9.0,
16635,TCK-375245,CL1010,Atlas Manufacturing,Manufacturing,Mexico,Monterrey,Staff Aug.,Service Desk,PRJ676-2025,1628985,20211129,2021-10-30 14:17:00,2021-10-30T18:05:38,p3,Auto-Closed,Change Request,Olivia Berg,olivia.berg@acmeit.co,l4,13.2,124.14,3.48,890.53,24,3.81,False,1.0,Patch deployed in the maintenance window; downtime was 12 mins.,2021.0,10.0,432.0072
8671,TCK-163279,CL1011,Lumen Media,Media,United States,Austin,retainer,Application Development,PRJ287-2021,31/03/2022, ,2022-11-14 21:32:39,,P1 - Critical,Open,Inc.,,missing,LEVEL-3,9.1,63.94,6.8,434.8,4,,True,2.6565434396413163,,2022.0,11.0,434.792
40152,TCK-585319,CL1027,Willow Biotech,BIOTECHNOLOGY,France,Lyon,staff aug,Cloud & DevOps,PRJ384-2025,05/26/2020,,,,p1,ON HOLD,Prob,Emma Taylor,emma.taylor@ACME-ITSERVICES.COM,l3,6.9,83.6,3.9,326.04,4,,False,2.6565434396413163,"Very responsive team, resolved before the SLA clock ran out.",,,326.03999999999996
28483,TCK-837677,CL1027,Willow Biotech,biotechnology,France  ,Lyon,Time and Material,application support,PRJ458-2020,2021-02-25,20231026,2021-06-06 17:22:47,,P1,open ,Problem,Emma Muller,emma.muller@acme_itservices.com,L1,0.0,29.5,,492.2,4,,False,2.6565434396413163,"Called three times, no response until escalation. Poor experience.",2021.0,6.0,
